#ess=2427.03388268 nsamp=12135
#post like mchirp eta tRef dist phase inc lambda beta pol 
-8.87305496092 -4.61685463317 18.0629398969 0.249736982062 -0.0021809236268 54.4613851886 4.26560432406 0.382280410271 3.4440602661 -0.0816832164573 2.80272288029 
-7.64016700903 -3.95605700575 18.062939444 0.249735422188 -0.0070577991635 45.7555624357 2.04439469237 0.72101952385 3.44363614807 -0.0638457624365 0.683912159474 
-7.75827312795 -2.54431134383 18.0629396486 0.249735353994 0.00194647004647 60.5906579271 2.20274408555 0.143533806763 3.4439515194 -0.0714897082609 0.841001457893 
-8.02114409381 -4.19894221779 18.0629400595 0.249736041921 0.00529921685015 50.1364133114 2.78769605539 0.613253842213 3.44278010066 -0.076863639837 1.30040613267 
-5.52650807553 -1.84020934845 18.0629402672 0.249736225927 -0.00675941686532 46.0537867942 3.49169327063 0.71973470301 3.44391564173 -0.0743224461777 1.96262016022 
-5.54022005297 -1.64654307109 18.0629400087 0.249736592613 -0.00379689416536 52.0030494843 1.01677631937 0.565097936744 3.44406844803 -0.0683303342421 2.69823682706 
-5.89429618105 -2.12669709883 18.0629398549 0.249737683702 -0.00639050103177 48.6439358905 4.47605639415 0.652983615188 3.44382477322 -0.0708144888241 3.06065822845 
-8.54555546647 -4.87536691513 18.0629403408 0.249737610184 0.00613731125286 48.5632415784 3.22242582546 0.734430684235 3.44345285694 -0.0796231854578 1.6759982769 
-8.44984840994 -4.74368834743 18.0629391616 0.24973654421 -0.000270847076598 48.6623184352 2.29301727632 0.702075586809 3.44265975162 -0.0650463454989 1.00969993551 
-5.3687995315 -1.60078188831 18.06293971 0.249736591595 -0.00213380519278 47.1699949702 4.06714440062 0.652746790047 3.44403702556 -0.0723330959764 2.66635014176 
-5.63266860322 -1.91372809944 18.0629398432 0.249736738068 0.00576988960864 45.9650390783 5.1685231357 0.691985521665 3.44365231189 -0.0754016559271 0.572369736891 
-6.04924655551 -2.03975803922 18.0629398666 0.249736774081 -0.00903478325451 53.7305351334 1.82169536161 0.497128187213 3.44355449768 -0.0672575612972 0.409602016909 
-8.20118685338 -4.63073749938 18.0629401686 0.249737148286 0.002423504841 39.6372714748 4.92303065783 0.833655902 3.44337521872 -0.0786062038506 0.29481652493 
-7.04923722408 -3.51971137808 18.0629399202 0.249735343996 0.00880823152041 40.8722096481 4.25821991932 0.880252926 3.44327064068 -0.0713241651971 2.81567059681 
-9.60789473515 -5.80637923368 18.0629396922 0.249736951938 0.00113190067417 50.9285860856 5.89017095304 0.628458598921 3.44240253703 -0.0839878584555 1.37725977392 
