#ess=1184.11473651 nsamp=5920
#post like mchirp eta tRef dist phase inc lambda beta pol 
-8.06544448997 -5.1428529105 46.4798276644 0.24286172873 0.00823007331577 590.908294598 0.94064732031 2.58469416158 5.66149217313 0.0236544522055 1.37061875542 
-5.94091775772 -3.6064934866 46.4798269421 0.242864481185 -0.00224345295555 328.598039128 1.46860646642 1.88208870382 5.66176642093 0.0304742095621 0.715092910297 
-9.20445577234 -5.93742184601 46.4798229354 0.242867816103 0.0056628462231 665.800707802 3.52778939636 2.75664657248 5.66407183575 0.0755482154506 1.68288550899 
-8.52914262292 -6.18528243799 46.479827071 0.242864869703 -0.00229786137845 380.249608519 1.63169992454 1.90575782981 5.65902935671 0.0628122827887 0.732299360492 
-11.7553619991 -8.18828720553 46.4798282309 0.242871405111 0.00772879060008 667.956177535 3.19144757138 2.86042268182 5.66278294643 -0.0269373710145 2.35384374488 
-9.74183736635 -6.0921954708 46.479827686 0.242860458854 0.00990266529558 691.162880458 5.16216077963 2.88323420157 5.6591543755 -0.0275606018675 0.311654605471 
-9.97025091516 -6.65801480787 46.4798271845 0.242869112545 0.00802007789199 605.431141224 2.98526149947 2.77527825335 5.66070680559 -0.0400571987771 2.35565841874 
-7.18068475198 -4.85037049125 46.479827178 0.242870274349 0.00578249092678 304.965346366 1.83371403354 1.87017853363 5.65963424441 -0.0147281456596 0.468207115262 
-8.65498726517 -6.25345891165 46.4798302024 0.242854618661 0.00668422341552 394.766768311 3.49276952012 2.04262245197 5.65871527064 -0.0473274351672 2.04551368871 
-4.39930556537 -2.01896864905 46.4798259296 0.242867669022 0.00793344114586 381.230969841 4.68372370887 2.00096875102 5.66108210149 -0.0144854498819 0.646003253154 
-6.18165509558 -3.82063700611 46.4798233542 0.242867440705 0.00912366091258 357.886647866 3.18846063294 1.95514284025 5.66110713951 0.0334164056967 2.12288834057 
-5.09532688269 -2.76827850739 46.479822749 0.242863635908 -0.00635994893121 331.840741879 1.49145393167 1.85402710048 5.66052623515 0.0580435970815 0.615326855406 
-9.62712833289 -6.54795431085 46.4798197491 0.242865487888 -0.00388425378127 626.946040384 2.85495393246 2.67080208795 5.66384681087 -0.0883684853826 2.19811273225 
