#ess=1773.77438159 nsamp=8868
#post like m1 m2 tRef dist phase inc lambda beta pol 
-64.7118248845 -4.02727356052 1500237.89717 499915.607596 1.33657742314 36627.1347478 5.09362179685 1.04706196935 2.25798103014 -1.37673746322 1.65157776021 
-67.5542181119 -6.83674114163 1499863.99753 500208.426909 3.53295470293 37350.6370603 5.19794137486 1.03777318066 2.24655518383 -1.38200208704 1.66491062159 
-69.1241414124 -8.43636030995 1499878.04715 500064.279171 -0.764192038865 36809.9669552 5.0051061154 1.04083280634 2.28213317827 -1.376648777 1.62901056578 
-63.8816653305 -3.22486014426 1499024.64755 500226.817198 -2.43831777488 35972.8015825 4.91448204616 1.05479728133 2.29489071365 -1.37213623009 1.61007318324 
-66.0298045823 -6.76950634318 1499564.744 500330.719596 -328.854034406 35828.3526085 2.92575216283 2.08410312615 2.96063592907 -0.648871367684 2.46970176453 
-63.3881836884 -2.69675062923 1500424.5886 499934.701094 1.40808050542 36999.3161347 5.09604323475 1.04185031104 2.25729151072 -1.37746148803 1.64969814054 
-63.8782934154 -3.20114305703 1500956.968 499691.380838 -1.14070813082 36372.6482898 4.98689153695 1.05145205177 2.28477224653 -1.37577023371 1.62735892794 
-62.2265850632 -1.53517009719 1500363.08506 499887.149098 0.506489466091 36603.8244238 5.05963060386 1.04872193805 2.2743646559 -1.37826304801 1.63564532207 
-64.947311522 -4.2820274969 1499465.26551 500158.714252 -1.00383076424 36176.4626174 4.98468709767 1.05587346652 2.2799659272 -1.37392581461 1.62762988761 
-66.7828677906 -7.52074172214 1497928.87118 501223.965112 -330.767214776 37033.9256867 2.82545735194 2.09817436438 2.95487217547 -0.639649231323 2.47558373733 
-65.3082151527 -4.63974801038 1501039.73478 499751.536101 -0.210546252499 36465.9291581 5.02428116884 1.05028271489 2.26379748203 -1.37387872408 1.64354540742 
-69.6552893963 -10.394371347 1498866.64668 500718.25799 -332.836509942 37375.5270138 2.73362615145 2.10360023702 2.96081562529 -0.634236726259 2.4758975025 
-64.6893984315 -3.98816481477 1499258.23909 500159.171639 1.11860499597 36634.3188968 5.08526065905 1.04771160064 2.27563993769 -1.38009231558 1.63338014962 
-63.0297958028 -3.76935462607 1500328.24983 500168.962649 -332.145731896 37108.6316441 2.7804829714 2.09910238944 2.95844895915 -0.637332614811 2.47201650507 
-64.4070259584 -3.71381510038 1500186.35888 499813.634453 1.26001505558 36659.9799901 5.0942788344 1.04774601674 2.26747095146 -1.37855498192 1.64642695367 
-65.6204516005 -4.94261594187 1498558.22154 500503.404026 0.157890219362 36717.497119 5.04094581867 1.04560381433 2.2682584388 -1.37523511789 1.64211891204 
-62.8961629846 -2.2288675193 1500508.33623 499820.405064 -0.331136849101 36620.0852902 5.01647989082 1.04695376215 2.2648475986 -1.37330508232 1.64341525166 
-63.624428965 -2.94877658581 1500483.07822 499714.148494 -1.17436020207 36498.4313068 4.98179878208 1.04750454376 2.28534595711 -1.37507861146 1.62662391862 
-67.4777494257 -6.79176279972 1500780.10423 499606.71666 0.345785962565 36571.2860023 5.0467679998 1.04457572286 2.27003152016 -1.37678698681 1.63578726749 
-62.0113595868 -1.34244288015 1499934.48629 500075.634682 -0.469902838666 36435.6294526 5.01029829091 1.05047762169 2.27156393917 -1.37400826792 1.63665989242 
-63.9401122155 -3.2662662685 1499474.98968 500226.898816 -0.248459744007 36305.2512009 5.01501573798 1.05231629106 2.27901930298 -1.37519767994 1.62837478363 
-64.1031582095 -3.43747008074 1500315.15094 499895.156808 -2.40077293598 36030.9301788 4.92590168755 1.05630758742 2.29675738001 -1.3740474583 1.61136323034 
-66.8068738555 -6.11961549521 1499303.78418 499965.227858 1.38134122767 36698.0105234 5.09525865677 1.04634653724 2.26300633912 -1.3772903039 1.64916426775 
-66.6634446708 -5.95933134726 1502531.74339 499131.895328 1.79945121962 37118.797892 5.12613304394 1.04107142183 2.25554699448 -1.37987907987 1.65714608789 
-62.344989888 -1.64925745665 1501064.5459 499574.706316 -0.140282287847 36588.8867924 5.03381459867 1.04763039063 2.28512412134 -1.37901141859 1.62752012191 
-66.2571618901 -5.56759669283 1499751.33771 500102.407207 1.23171565907 37165.5279184 5.082209402 1.0373765859 2.26240302705 -1.3766014657 1.6439937612 
-71.0042799524 -11.7460000298 1499784.30333 500479.5926 -329.020321031 36165.3619091 2.90379647776 2.08502164701 2.95083039049 -0.644925295836 2.48487709585 
