#ess=4196.07281958 nsamp=20980
#post like m1 m2 tRef dist phase inc lambda beta pol 
18.6710566796 -3.66280019854 1500000.0 500000.0 -1.45828502936e-05 35121.7351148 5.10899952634 2.06867630129 3.01160290981 -0.652449731303 2.39931370787 
17.9986285905 -4.47986442826 1500000.0 500000.0 2.62888383916e-05 79206.166766 2.55852413086 2.12539729232 3.23718159868 0.320673637199 1.83538143824 
21.1634882624 -1.04891701158 1500000.0 500000.0 2.51902110984e-05 77121.2689998 5.70183854267 1.01493719244 0.284463792393 -0.755581926057 1.17712575331 
18.4222269286 -1.78628763021 1500000.0 500000.0 3.39085540941e-05 73721.6035549 2.7430155656 2.70347392397 4.50230041266 1.37303582154 2.8592152885 
18.221026316 -1.72516356893 1500000.0 500000.0 -1.94984423597e-05 76746.5537437 0.903781041217 0.333393712554 1.35660335346 -1.37358868422 1.58908251544 
20.8480074844 -1.52429311303 1500000.0 500000.0 1.90463245587e-05 66467.3468105 5.69084384571 0.974762633616 5.47802869022 -0.501927994177 1.75044463125 
19.6908223293 -2.62041427766 1500000.0 500000.0 -8.96402955449e-06 65690.1046256 2.5815021213 0.991724170879 5.46819530365 -0.617270134424 1.82886106719 
21.2243511531 -0.748546265825 1500000.0 500000.0 -1.39361799905e-05 70256.8151005 0.0738560018278 0.510546886754 0.993072256143 -0.0916597383534 1.67211103246 
21.2422235642 -1.16151476901 1500000.0 500000.0 -1.17853952944e-05 62007.2020537 2.48607663685 2.27113067097 4.05274172346 0.204694717279 2.21774302187 
21.4054559774 -0.801358791077 1500000.0 500000.0 2.2193486633e-05 62144.0976534 5.96672014608 2.39297801049 2.88408680717 -0.443277579294 1.51397830729 
19.6650491709 -2.17714241027 1500000.0 500000.0 9.57889531656e-06 71890.9801246 3.80058352025 0.498947296526 6.0749728728 0.468309010854 2.59672983009 
20.7178355963 -1.4748770737 1500000.0 500000.0 2.48654260405e-05 59081.3588707 2.63429811123 2.11791754905 2.19900342054 0.781506511219 1.1122230938 
19.0166885614 -3.34579308221 1500000.0 500000.0 -3.03469355856e-05 81107.8686894 4.13000706896 2.12347563904 3.14868906011 0.565969866033 0.22460175421 
20.5469449783 -1.97750121971 1500000.0 500000.0 1.14970177604e-05 70598.5744979 5.71468158399 2.11910359335 3.50677095375 0.142864729569 1.90308469563 
21.3127504152 -1.2303789351 1500000.0 500000.0 1.49668020689e-05 37414.6726281 0.572103748072 2.06198940525 1.94948041742 0.219343443664 0.155776334837 
21.14963254 -1.05374677635 1500000.0 500000.0 -5.74510383222e-06 65577.7998177 5.74387822337 2.4082848557 2.92853629579 -0.414190055359 1.73624365674 
21.8154408923 -0.737535867728 1500000.0 500000.0 5.54291054401e-06 58698.9723645 1.02038490031 1.05391121671 5.76520108758 0.0215439555935 3.08869837532 
17.0813429594 -4.79912309474 1500000.0 500000.0 1.22719826422e-06 52626.3647484 4.25090440852 2.09888754032 4.23023919601 1.03140849966 0.92653556035 
21.5310910863 -0.182479114963 1500000.0 500000.0 3.28065185762e-06 74201.0754492 0.945753224949 2.71376825603 1.9866758098 0.439579949862 2.81971584498 
20.8123856797 -1.46821896345 1500000.0 500000.0 -1.7141065005e-05 63689.7510478 2.48805022375 2.33990716488 2.98394355066 -0.399577204879 1.85406216219 
19.9190013142 -2.51918938312 1500000.0 500000.0 1.64099967144e-06 79233.8685763 4.12236893193 2.12508393173 2.91560436327 0.424222387408 0.12605541193 
20.5806519302 -1.96430216443 1500000.0 500000.0 -3.11358885061e-05 53065.0183629 2.63712678042 2.08095007813 2.61937089747 -0.154937724874 1.60998282818 
20.4683161079 -1.68784231037 1500000.0 500000.0 3.41995237266e-05 64594.0935108 0.718284569183 2.44959826523 2.0122146765 0.412815350654 3.075529412 
21.2006683276 -1.22614372299 1500000.0 500000.0 1.23919809012e-05 60225.3128271 5.62695066233 1.00477862609 0.878054638416 -0.43302373638 0.846926848815 
18.6695500092 -3.69530051833 1500000.0 500000.0 -2.35007865909e-05 58433.5081047 2.28035019791 0.819693252912 1.00989365754 -0.172339424158 0.690982372926 
18.7804800953 -1.21283792243 1500000.0 500000.0 2.63967826269e-05 75923.0049912 2.86962509209 2.78751034653 4.51474185719 1.37571232739 2.74690258861 
21.4419082537 -0.479516430889 1500000.0 500000.0 -1.0487548678e-05 69492.3254149 1.91065225981 0.5333046979 5.11683739281 -0.429582898234 1.28782077025 
20.5304607205 -1.75481172192 1500000.0 500000.0 -1.03931328407e-05 57138.4573151 3.69513599384 0.794466894119 5.12718214548 -0.370704081216 3.03419835296 
19.3549002441 -1.1444027637 1500000.0 500000.0 -1.19127830203e-05 80666.7823364 0.203453854377 3.01632544584 2.92919536309 -0.468431148513 1.00079807852 
19.2769424568 -3.28968795668 1500000.0 500000.0 8.27514541342e-06 40270.9046545 5.8988646959 2.0278090597 3.93029495011 -0.190684357007 1.73544746755 
16.893662928 -3.72745108085 1500000.0 500000.0 -2.62542653665e-05 60869.7506849 0.874788218358 2.28467511848 3.9212551954 1.40341392017 1.04993920999 
18.5301430723 -3.86930684195 1500000.0 500000.0 1.39121725804e-05 59748.7998559 5.58821488097 0.930463908137 5.3124520702 -0.37741487517 1.68518514255 
18.5124477625 -3.96226420146 1500000.0 500000.0 -1.15614417592e-05 70607.288168 5.71204621719 2.13424576542 3.69622628011 0.315343653276 2.01490619166 
19.1078521629 -3.28654375949 1500000.0 500000.0 7.85904748354e-06 70784.6015505 5.68449931425 2.13844374283 2.509772167 0.495647894118 1.49236568308 
21.1855904885 -1.34375307335 1500000.0 500000.0 -2.61053208369e-05 70000.2546497 4.14341922384 1.02648755753 0.355454304804 -0.12452968548 2.8162482726 
20.5398509806 -1.90386393753 1500000.0 500000.0 1.11406710125e-06 47317.6323891 0.177303948334 2.24713018261 4.20566747154 0.041569675636 1.36736219393 
21.9650328804 -0.57712765508 1500000.0 500000.0 2.78403688372e-05 49679.9371375 2.53501807897 2.04367903533 3.51961078893 -0.262292120301 1.87249343072 
21.5973256032 -0.850056145636 1500000.0 500000.0 6.93847420106e-07 49574.3770836 4.62604879441 0.897974253526 0.990648876278 0.00344366701977 3.13249551341 
16.7539361158 -2.47225759921 1500000.0 500000.0 3.14051263664e-05 79716.4119126 2.75501027925 0.167209549999 1.35626465444 -1.38215358116 0.292802543899 
20.6313632095 -1.66763815357 1500000.0 500000.0 1.87775316723e-05 52356.1886763 5.31871944441 2.25580376758 3.03735879074 -0.514343014481 2.17688149176 
21.0860970085 -1.37543513235 1500000.0 500000.0 -2.59332516541e-05 64102.2085558 1.00265288432 2.19976957893 3.90918726002 0.195636803655 0.494791205438 
18.7619807012 -3.6766180376 1500000.0 500000.0 -7.81507044672e-06 50432.7288715 3.94385150074 2.12487270934 3.21632889347 -0.423607860976 0.414271371563 
21.4856715646 -0.586455481902 1500000.0 500000.0 -3.18469518827e-05 67617.5146206 4.32150250913 0.638165656583 6.05568288595 0.446325914261 3.12105585633 
20.4855884874 -1.60528006987 1500000.0 500000.0 -3.25824256992e-05 74147.6638251 2.57038441617 2.12703282675 3.46455116826 0.870132843596 1.99299933724 
19.6941503707 -2.1784174702 1500000.0 500000.0 -2.59978067783e-05 73803.5907208 2.737137506 2.68304544169 4.11707912199 0.106207463469 1.94747714761 
20.903528007 -0.964583749936 1500000.0 500000.0 -3.26824614866e-05 69963.2177166 1.786700707 2.62397342532 2.92532251645 -0.48306161676 2.56140533923 
20.9378581534 -1.36130517329 1500000.0 500000.0 1.53083296087e-05 76405.0650049 5.70575347012 2.12482701382 2.75200356051 0.655173166948 1.56978104679 
21.3455193955 -0.982687236316 1500000.0 500000.0 3.14844636689e-05 78656.7187971 2.557488161 2.12249529355 2.87913223193 0.617832170006 1.65267491542 
18.2190145329 -4.07177185416 1500000.0 500000.0 9.34093860739e-06 53435.3820484 2.77337966845 2.18848909484 1.98341154798 0.60890554451 0.90149700546 
21.6309765005 -0.638526406871 1500000.0 500000.0 1.8339866025e-05 75406.9984702 5.70216269631 1.01643278971 5.87109587239 -0.692068981091 1.58884819634 
21.7414936972 -0.580319836578 1500000.0 500000.0 -3.14365370449e-05 67405.368658 5.71544760369 2.15067911574 2.37450826735 0.601355052955 1.35308487848 
16.9519088039 -2.68674083816 1500000.0 500000.0 2.40562400038e-05 77973.0634278 6.14510321121 2.89267749999 4.53661219727 1.37824178303 2.63548967195 
18.7147836603 -3.51598636588 1500000.0 500000.0 -9.48068018508e-07 66576.3354152 2.67217488829 2.45521531386 4.08774161932 0.112271151603 2.0047727979 
19.47066445 -3.05843085372 1500000.0 500000.0 -9.70743826567e-06 42869.1533213 0.689620043681 1.04991372825 5.18275256679 -0.20819345154 3.05455099881 
21.5674274057 -0.919151220406 1500000.0 500000.0 -1.47759471796e-05 54462.1252855 4.26193102513 2.13654763247 2.72693969963 -0.271229587839 0.0301910742957 
21.3663277346 -1.04445200836 1500000.0 500000.0 7.03503758961e-06 58571.5368107 5.56168245932 0.934785223425 5.30421327835 -0.356270733901 1.65473705367 
16.4911786478 -5.24021195535 1500000.0 500000.0 9.73095888999e-06 74194.6750968 3.95095026098 0.442095183958 6.08001443664 0.466083551407 2.74471599317 
19.4459076071 -1.06794237177 1500000.0 500000.0 2.31641812956e-05 66603.4865077 4.72421033925 2.54652089249 4.56570412503 1.36761560658 0.937062078879 
21.8054185434 -0.317872475777 1500000.0 500000.0 1.55974214705e-05 68555.2400895 5.88981544354 2.53713968846 4.10720125785 0.0981867148977 1.92851285788 
21.6289538944 -0.701078149308 1500000.0 500000.0 4.34389622155e-06 80598.2759512 2.55805045702 1.0157618744 0.0604538211012 -0.612332059264 1.31532750041 
22.238875459 -0.260696629849 1500000.0 500000.0 -2.21114108741e-07 66634.7012296 0.99609777494 2.15926972246 2.97711016257 -0.137298630672 0.180738758596 
19.3667774969 -3.21263957826 1500000.0 500000.0 1.68338132634e-05 30180.1715459 1.09306228582 1.9160065612 2.35319895046 -0.322645770499 0.0215324428182 
19.344049335 -2.54735358262 1500000.0 500000.0 -2.64611268171e-05 71807.4560113 0.88240283405 2.61788665393 2.93231013236 -0.458144910514 0.31973010435 
20.9663089179 -1.4768904095 1500000.0 500000.0 -3.29680257642e-05 61230.7834959 4.05742518527 0.944562825518 0.875620409126 -0.279503625396 2.48182318557 
20.9358671087 -1.42831461524 1500000.0 500000.0 7.61448399603e-06 61816.8118782 5.85462899 0.807246901239 0.905270976387 -0.0874265711468 1.2065219715 
21.6158210825 -0.627901000653 1500000.0 500000.0 3.22852938606e-05 74714.0405289 4.12947149206 1.018114274 0.428753307281 -0.723410635431 2.66410046349 
17.5741599824 -3.27047532299 1500000.0 500000.0 1.21768464153e-05 34564.0566026 0.386331094529 1.07851903697 2.46134020512 -1.39115266736 3.06241880827 
20.9344014563 -1.28447449536 1500000.0 500000.0 -2.3414542649e-05 66315.5655278 2.38733429143 0.679613250524 0.972430917971 -0.14045345618 0.829103085292 
20.6213002531 -1.92647810363 1500000.0 500000.0 1.35597855367e-05 62254.0981389 4.14546561814 2.09586847282 3.5311064732 -0.0382635546773 0.304359203105 
18.9513570638 -2.04959539203 1500000.0 500000.0 2.34617382862e-05 61182.9285591 2.47611369144 0.950407080489 0.261979368314 -1.34255030473 1.03502972743 
18.2838570906 -2.92059275764 1500000.0 500000.0 -1.19071746995e-05 56904.0791212 2.47797828262 2.11712688057 2.64927504176 1.30352938225 1.45276476959 
20.3006168966 -1.52171730674 1500000.0 500000.0 8.96145851231e-06 72521.9483451 2.12468513345 0.479294195506 5.13056663526 -0.433032378179 1.49644874496 
19.8852065357 -2.27220076479 1500000.0 500000.0 -1.72470269939e-05 76963.79953 5.70487310346 1.01613916014 6.07521430389 -0.811503725855 1.48333708944 
19.5548592599 -2.96461417451 1500000.0 500000.0 -1.70303165719e-06 62757.0003462 4.17974924076 2.13289030771 2.80460644036 -0.11529263887 0.0995552570821 
16.4300530255 -4.05720227575 1500000.0 500000.0 -1.34593620135e-05 68364.1540915 2.43046828475 2.51468258053 4.3732769802 1.38191956467 3.05221250918 
20.0685995973 -0.0294515553766 1500000.0 500000.0 -2.69564073487e-05 74959.7121112 3.00246649752 0.392290374738 1.36088054895 -1.37431256737 0.541105111645 
19.9584007698 -2.46256311507 1500000.0 500000.0 -3.3814608989e-06 67711.9573585 5.67436353975 2.15087689006 2.42317670497 0.425979255938 1.47989675131 
21.4791729997 -0.605439870494 1500000.0 500000.0 4.80930313938e-06 67506.933651 5.85892466503 2.49534168445 2.91555485434 -0.442807324247 1.62379032917 
21.6878273372 -0.42616405074 1500000.0 500000.0 -1.78436776386e-05 66523.0863198 0.0462183877918 2.54436317129 4.13471869829 0.084661437564 1.49313059093 
18.3005432511 -1.76265409019 1500000.0 500000.0 -1.18959506387e-05 74708.6806317 0.61759855799 0.401634664544 1.34997192393 -1.38535652146 1.30311176171 
21.4629620604 -1.06427169305 1500000.0 500000.0 -2.51763792065e-05 65791.7941936 1.02346873448 2.12916119312 2.82896572629 -0.0497856160837 0.109095585106 
20.1298429709 -1.50985543727 1500000.0 500000.0 3.66814666797e-06 74955.0274928 0.0800918688478 2.74661654644 1.9836916572 0.436463987662 0.543326789095 
20.6146302051 -1.83804331968 1500000.0 500000.0 -1.23347039757e-05 79722.8848042 0.988050280838 2.12340009453 3.24402992322 0.393187009079 0.267194879654 
20.2858579807 -2.14243233421 1500000.0 500000.0 2.2232900608e-05 53587.3398397 5.60547025664 1.05277375765 0.977178348516 -0.488281380998 0.746774698534 
