#ess=2618.09775439 nsamp=13090
#post like m1 m2 tRef dist phase inc lambda beta pol 
-67.2646615495 -7.9881901882 1492575.61884 502526.263476 -334.450374667 159820.413141 2.61056663733 2.14595637712 2.94474922149 -0.620372402279 2.48725620094 
-62.117833776 -2.8504573417 1497714.09097 500758.043825 -324.096757924 140496.973436 3.09898435526 2.08448487974 2.95043523885 -0.658329488454 2.48708311368 
-65.4852902514 -4.81766274243 1504897.23776 497805.006999 -8.17867868288 137519.383693 4.68390153569 1.08194184434 2.38677924668 -1.37743380919 1.52988166721 
-64.4354976427 -3.70093278359 1502684.70353 499709.113371 6.97763613199 151677.059227 5.37003842372 1.02865513265 2.19399273758 -1.38404884002 1.72197181269 
-66.3077434854 -5.70750062474 1503019.85191 498903.484187 -5.77619661755 137963.373896 4.78293190234 1.07802999375 2.28166830266 -1.36312495289 1.62284128958 
-68.1518418559 -7.41955305717 1503247.60732 498894.518024 6.77188186794 155580.831425 5.31626027461 1.01494964895 2.20842354342 -1.38226342351 1.69384356961 
-68.2594469651 -7.62285174719 1511201.05261 495661.60199 -2.77222100366 149617.562081 4.91134524487 1.02599289669 2.23398918819 -1.36474586579 1.66409466403 
-67.9563075468 -7.22851814633 1490688.4955 503360.187521 14.7546057776 159070.006305 5.6606358584 1.01393208517 2.12522578533 -1.3811815248 1.77143549617 
-63.1682488546 -3.91817750483 1495183.29795 501875.22605 -323.022870946 132911.107294 3.14691008917 2.04384330394 2.95894232247 -0.663493479069 2.47718598539 
-66.3893515246 -7.13522673538 1503756.49869 497642.999005 -338.274524409 153580.718797 2.51479520456 2.11776462876 2.96369967794 -0.617104970926 2.46035222705 
-65.1566994671 -4.36313107076 1501953.44472 500052.147089 3.59128727259 148722.555407 5.20443628892 1.04108420464 2.31351965092 -1.39613622567 1.59722814518 
-64.6971105807 -3.98929699404 1499424.05587 499841.315775 8.38924516411 150897.75009 5.39255271624 1.03383468902 2.17587183557 -1.37989409491 1.71586137811 
-60.3728592164 -1.10859476417 1497073.34483 501851.143636 -330.112563668 147638.862316 2.85345157359 2.09787405741 2.95644347895 -0.64184047082 2.47414294774 
-66.363855964 -7.11292806111 1503082.06797 499862.952821 -326.246562204 135618.521381 3.08378645806 2.04780615441 2.96757343747 -0.660371185009 2.452248858 
-65.2126566009 -5.94377086489 1501973.30323 500100.620373 -340.532722263 157465.583083 2.46289635866 2.13187085686 2.98639513696 -0.620327090626 2.445601824 
-61.9656556086 -1.3138857358 1500418.22657 499819.805992 -6.48881479118 141378.226168 4.75032277194 1.06146738235 2.33508856499 -1.37185495057 1.5710828386 
-63.7665258933 -4.50584099659 1497175.83167 502410.203255 -327.20460277 143104.088247 2.99760812229 2.07999885353 2.9489107438 -0.64905055263 2.46677633325 
-67.1700750654 -6.34297987051 1502447.70388 498594.8803 13.0034446381 161983.798779 5.6311504351 0.996007861348 2.16260407529 -1.3976004352 1.74799224624 
-63.8078238116 -3.20196012567 1500566.79402 499602.593734 -9.00823968256 136321.234817 4.61681423653 1.074788556 2.35215148724 -1.36398841506 1.55768696395 
-65.9222447311 -5.28408710911 1506730.35577 497720.521322 -5.58018080863 144331.431264 4.77533045224 1.04430340587 2.29122768244 -1.36708317192 1.59487412229 
-62.9080395717 -2.21049379885 1500622.72846 499258.830122 -5.03343989015 142874.046562 4.8267130247 1.05816125972 2.36039120993 -1.38070090885 1.55418842178 
-63.0165812866 -3.75177214933 1506199.80105 497240.505768 -332.453132991 147909.252416 2.79912610276 2.10749714491 2.95289515881 -0.639202641783 2.47444862708 
-62.9124179588 -3.65651630853 1499821.65523 499845.265327 -331.999888554 146235.534553 2.75269230626 2.09473332228 2.95826892305 -0.635956765036 2.49323204914 
-73.6522423064 -12.9565511528 1496685.193 498916.955764 0.476683048771 146964.491404 5.0684562152 1.04964621889 2.29180829595 -1.38004889152 1.63704005166 
-65.2246089028 -5.972412906 1506081.09357 497323.168968 -336.650302936 152117.007339 2.58767221142 2.10479780354 2.96672158712 -0.624031430334 2.47565231331 
-64.1297106126 -4.88322300387 1500465.89054 499739.534228 -330.066108905 141801.970035 2.86287884447 2.0660492598 2.96953450559 -0.644546602351 2.46450564784 
-61.4499894243 -0.784487394078 1500859.97941 499379.068225 0.70258566581 148578.388633 5.05960918432 1.03669719766 2.24681741704 -1.37187109897 1.66303565958 
-66.6329071929 -5.83333835708 1508753.72024 495946.611527 9.69820134597 157024.321113 5.48251022633 1.01365751208 2.18700014951 -1.39492451995 1.71254818486 
-64.4039762585 -3.71750681707 1496594.90189 500671.076283 -6.11202998546 139044.060643 4.78072063223 1.0741601566 2.3896605715 -1.38024310326 1.53785373845 
-64.5988907452 -5.31886848856 1499571.10661 500337.480805 -327.296758587 148418.292759 2.99063906388 2.11514856118 2.95330164275 -0.650927870018 2.46990752512 
-66.6702202483 -6.09456493454 1497242.64355 501465.330571 -9.84319006486 138615.09953 4.5476145203 1.0629713573 2.33612070874 -1.35581216796 1.54741345789 
-61.8404033203 -2.57321598322 1499434.54641 501206.571062 -329.492895081 146293.965481 2.8891804071 2.09887535642 2.95686324911 -0.644573749394 2.47746244107 
-63.7914303567 -3.13142153881 1498222.53997 500910.629708 0.0746068284534 147494.098931 5.01875689892 1.0350283999 2.25075473723 -1.37029523549 1.6462455654 
-65.1920511929 -5.93925313918 1499503.50223 500410.198664 -332.097762998 143239.226301 2.80685361859 2.08184877033 2.96747551738 -0.640423999181 2.44890859387 
-67.2751486956 -8.01365401499 1491382.91042 502952.741928 -322.587227112 141038.318226 3.11531699836 2.08155292513 2.93571280963 -0.65264586219 2.49048369134 
