#ess=2254.04671848 nsamp=11270
#post like m1 m2 tRef dist phase inc lambda beta pol 
-64.982283249 -2.41705648341 1512725.15496 386371.148772 122.072806251 2189397.48367 4.01629162426 2.17767639257 5.70321449761 1.4739831568 1.89178860264 
-65.8851582805 -5.04038324603 1561356.96889 479986.149558 -77.0446164619 3071971.66093 1.50951242043 2.21918830144 4.37619371119 0.776096867693 0.624174607211 
-67.9643190149 -7.28111603873 1374336.93051 687249.423386 -285.220093058 3327641.54659 0.357859627757 2.02643882456 2.43961437448 -0.353022307795 1.60796530834 
-64.3458154404 -3.5337809129 1620911.57022 433595.670003 -265.63594462 4490170.52701 6.12664681557 2.55570757134 2.22157221604 0.0793121753369 2.42335443457 
-68.6892337996 -5.46205620798 1348557.65442 752771.196625 25.6238779417 4281268.44158 0.914210021108 2.03864468288 3.8703515551 1.49100674903 3.04798340232 
-65.188026111 -4.53023942417 1617055.87098 421320.984457 -402.495489386 4682010.43559 0.690852642282 2.44608159882 3.60668525774 -0.233188121411 2.16885684623 
-66.7985643332 -4.46650216082 1571169.81897 535294.470989 18.6274203725 4165117.68317 0.37401014899 2.30348802836 4.68139944895 1.37549929423 0.583158699086 
-63.469208511 -2.68858066772 1482379.2547 467817.328468 365.09989196 4981755.54924 2.69372417422 0.62769795479 5.37727649859 -0.298988894744 1.03535040465 
-66.6837819858 -5.2898220121 1689846.17834 510481.005507 162.797984404 4617687.94575 5.98764902213 0.659204821393 1.06160987356 -0.905545085509 2.93282497951 
-65.1292845177 -4.0755569352 1474031.87269 522274.968129 -147.126414113 5186056.23586 4.91286426461 2.17170155129 2.45028886838 0.958394451987 1.62678394075 
-69.336244053 -8.37343914414 1651110.32602 313975.886368 -11.4146167056 3381970.93781 4.07236866519 2.7024232266 1.72672962106 0.605200267723 2.12231013527 
-65.1546236402 -4.51935854771 1567250.1547 568789.63885 475.439969784 5115507.77562 1.2191088376 0.992245491082 5.82648959248 -0.0840052354839 1.64132515688 
-66.2689605836 -5.64900176381 1571924.07651 452889.478288 400.07019141 4884974.80177 3.12784708961 0.758961127864 0.844060901338 -0.183945940374 3.00802675466 
-67.1520605879 -6.4923105923 1553906.85432 639029.348634 -463.683023389 5133737.0129 0.40574580772 1.9431460955 2.95147498514 0.23034616458 1.86702933261 
-70.0164183989 -9.31263043716 1392919.31952 584528.150611 -55.4451293103 3701835.41873 2.4296383903 1.9838168388 4.31831414333 0.681105593407 0.322658348421 
-64.5481021131 -3.87145970185 1467045.37137 569922.011885 -372.436936213 3675188.50029 1.16321379845 2.16461344031 2.81319683183 -0.437358487926 3.06427583453 
-62.6066877077 -2.03874006475 1525048.66691 444627.824797 482.887370228 4592776.96031 1.3472202859 0.763965775636 0.559746553016 -0.19400350239 0.195222558994 
-66.0727064179 -5.16625851304 1537652.91357 567353.245851 215.929816013 4065448.69656 2.23790788909 0.712789906726 1.22539946892 -0.311140133978 0.457598874755 
-65.3856672647 -4.16662513545 1532645.07429 482822.020733 74.3914959827 3207159.15975 2.41029261335 2.30793889264 1.51760951964 1.02188512241 0.804278133972 
-62.8542234462 -2.27949066013 1520423.60574 489140.413558 474.584440374 5135678.5047 0.981422036366 1.00556638172 0.322893754878 -0.503980300138 0.429531461234 
-68.6553321463 -7.73769718246 1482833.72227 445186.938809 -115.924993993 4892678.07636 4.94662464314 2.4724693527 4.20134517341 0.721230182981 0.794616486425 
-71.3798048632 -10.5107038361 1786314.77445 358461.350975 414.549897183 3605622.52392 5.07811262061 0.568665752504 5.9233329544 0.493199857978 1.70416642206 
-66.6694612129 -6.07797810208 1755014.13481 417825.388685 -412.982308644 3356933.47324 1.42218773254 2.23070593423 3.40393111025 -0.433384023168 2.10822897877 
-63.3248127512 -2.77845431203 1426406.44574 534032.16029 284.915385751 2818436.02024 5.799750728 1.10560388081 1.06858745006 -0.511805704355 0.515025167509 
-63.0293680077 -2.39867357744 1613781.30397 453293.962945 -397.868104289 4345311.82243 0.388680489303 2.36894984303 2.66141128074 -0.171661126123 2.7051160311 
-67.2408103035 -6.83894105526 1452158.45663 540767.819715 -278.567991492 2633249.7027 5.81721805545 1.94820235268 2.27143068948 -0.0561809052555 1.99730928412 
-64.7443383922 -4.32804305351 1561728.01927 468274.172405 498.361377858 3731703.01057 1.81328364487 1.07619343013 0.391405495514 0.253649501574 0.450251071217 
-67.257466394 -6.17045135782 1504029.69345 833250.561409 -157.886243289 3578638.11674 0.849523049482 2.29853652596 4.38054440009 -0.0167118786242 2.74436817539 
-69.7062890963 -7.47994462903 1575135.64306 381020.642556 12.901557458 3661004.04586 6.22496481216 2.21203019182 4.23689920922 1.42752357195 3.00394504856 
-66.45638888 -6.30622799174 1484296.1988 330263.206846 -289.65837767 2799805.75911 2.33752066631 2.28375005323 3.78984238805 -0.172287191308 2.89179113814 
-70.0523209202 -8.92297493057 1537205.43147 876878.524286 137.515319039 4316753.11519 0.844222878821 1.2254818046 5.12915508263 -0.612870381785 2.35551672223 
-64.3795441952 -3.92741362826 1622947.25145 320399.015601 422.382943819 4409280.83987 5.57030367248 0.854925095039 0.344773712261 -0.68467251921 0.535330663694 
-66.550512992 -4.97010136747 1576340.40296 525231.394099 14.7058093338 3853845.68769 0.608155927991 0.815943127089 1.60009602893 -1.14457061247 2.9972653312 
-64.815408966 -4.40363192268 1628105.74622 376823.79313 285.31623406 2956551.63709 5.05464181551 0.88021566149 5.24555400012 -0.372593162207 0.879604731054 
-63.4566198853 -2.60059769178 1536055.70918 573162.208467 406.649596875 2316094.43538 4.38436915419 1.05229646243 0.222542980085 0.706324675795 1.07183050383 
-66.9224390422 -4.99897486886 1687142.65643 409943.350858 32.22899264 3907806.05897 1.14871665437 0.682310645472 1.3536069263 -1.28379438746 2.82273591647 
-67.4435092778 -6.95703114132 1431168.23309 607335.591229 537.336321615 4300169.53701 4.69501637005 1.24439881525 0.280660172277 0.0823007932766 1.23927998437 
-65.1924083174 -4.72579779908 1444965.88285 485780.366346 -358.033937797 5147647.94479 1.24401872662 2.25007767865 2.6418111399 -0.0315262070356 1.84548446075 
-65.3750886492 -4.80959892815 1492918.19058 392658.008578 -373.730894052 4313554.25348 5.79059171612 2.46985775408 2.80538563542 -0.332371412818 2.60180472186 
-66.9686166066 -5.84779614375 1505395.73303 340570.493843 28.8707496414 1844745.38195 5.90393183078 0.903040688001 1.8607689028 -1.18528117862 2.1582382189 
-65.4519438775 -4.67155294635 1438387.13377 655516.6537 385.82406506 5093962.47976 3.31105381587 0.91539822257 0.848039352236 -0.273915094257 0.313563451897 
-66.881273323 -6.17183798464 1536095.54283 450306.754021 282.07761741 3632437.29975 5.25820804448 0.69212220556 1.10710836827 -0.342513944257 0.659323538378 
-67.2720906299 -5.99078485507 1441269.37895 502089.421732 184.167285197 5134997.17252 1.31383669441 0.491864034093 1.24032885926 -0.720281860273 0.179942715181 
-65.2930976164 -3.30836507104 1547397.35125 478081.800083 -33.141543865 3720330.80047 4.09415952919 2.28327632829 3.85397457608 1.33119635748 2.60816349979 
-64.4062556575 -3.94938687393 1667197.49824 384761.209955 519.32580853 4612789.01224 2.79729318106 0.819398372699 6.06885601106 0.189814344063 0.835613642055 
-64.4013328055 -3.97037896974 1405053.25467 429585.461064 -301.230225336 2770656.88932 1.92168433612 2.15338154835 2.92471932681 -0.591960325422 2.76492564803 
-67.4743951371 -6.84681849408 1800034.77841 416486.706363 458.760366436 3575062.33726 5.25448237266 0.852870746212 0.315295756979 0.351742158396 0.604442917067 
-64.2526769501 -2.42886407308 1553465.43057 529725.897337 -38.6189709511 2139710.32744 3.69692600098 1.15382562353 2.20234231975 -1.31126161601 1.58595598298 
-63.2433738633 -2.77087773868 1498782.81394 503613.462364 -217.303093677 2699000.43603 1.89479436777 2.14259049697 2.173218415 0.151464207696 1.79448157167 
-64.2630458114 -3.26896131968 1606623.78018 408328.456494 -155.999108074 4088550.0921 4.31835599382 2.28563630081 2.45705923269 0.96685705055 1.87738293088 
-66.6397129446 -3.30579618874 1532858.53829 571682.557412 -20.2457009994 5197747.37337 4.8093023009 2.6417589714 2.80311434992 1.455382667 2.2084240188 
-66.6161146438 -5.87616405516 1718608.69828 405020.471266 -357.923007521 3370842.70288 3.07990216402 2.509955445 3.85634570698 -0.112861204684 2.64024540792 
-66.7878471226 -6.01136169666 1359358.27101 781320.436978 -356.701161389 4827751.94864 4.17013291736 2.0860559797 3.74649300366 -0.127427152157 2.21895081842 
-68.5681776761 -7.50344738888 1655428.71876 641623.205154 266.55157768 4303083.574 3.77281395789 0.734327128405 1.04737815709 -0.263215689589 0.244328306778 
-63.0494650285 -2.16549499815 1420294.64036 576745.687585 -174.757055144 5077946.71048 4.0054624137 2.24083122636 2.26558258825 0.703246280729 1.78262820108 
-64.7554871364 -4.32499743156 1376816.57459 574428.060333 149.494999252 1593355.23206 5.91024248934 1.22678306265 4.86290082317 -0.265580886727 1.22842451538 
-64.071268254 -2.72480229718 1523644.85408 407312.613185 239.376279591 4291244.95558 3.26130433943 0.670935864377 0.752000569247 -1.09420287344 0.104131117026 
-67.0860799065 -4.75898538953 1585733.58368 534463.506905 -16.0730604234 3983201.10981 4.50278663396 2.19959007816 2.24136192186 1.38915556979 1.82818411279 
-63.7399769537 -3.0741527057 1467033.27379 490535.418492 -280.041555243 4299778.86631 4.30177588479 2.09907423092 2.79579585603 0.713083976552 2.58769826233 
-62.0258815841 -1.505773936 1537122.92363 457350.925983 -348.699575748 2933958.59105 1.72796487207 2.15179274355 2.77435207445 -0.488229409522 2.62285011033 
-62.0264074259 -1.27641501212 1557336.20038 482317.952701 511.318962709 4431492.99922 2.51597289919 0.739722979774 6.18085784909 0.376803317195 0.790075645115 
-71.0972454083 -8.17575103212 1719041.84724 738842.993243 8.53506385584 3569048.88519 0.881984423249 1.17438954487 1.28294844051 -1.43943097004 2.71614400548 
-65.9589028934 -5.09191750016 1568328.84936 608427.379421 347.694314948 4533080.77027 1.61925283995 0.814586097517 0.820700729106 0.229638381006 0.630586329848 
-66.6017489131 -6.15330122886 1744760.03962 350881.791014 362.705283834 4126827.62533 1.59701563051 0.81609715073 0.816387737308 -0.323631378054 0.0144789971016 
-67.6426632234 -7.18442684291 1722230.09185 351252.200888 -435.229005422 4360856.30887 5.14122742315 2.39164591464 3.55281092743 0.130393898762 0.00869603069374 
-64.2841958831 -3.65970619136 1453232.82533 573224.585838 -414.855503312 4644551.55049 5.51603470824 2.19792177927 3.1624103928 -0.231666017197 2.89443074485 
-64.8859734649 -3.64885760397 1425476.12115 588184.695278 -129.368838354 4397046.35341 5.58856191416 2.12946132465 3.76086513559 1.03917396578 0.156832848781 
-65.3370935432 -4.79266435403 1475741.38397 527403.860993 302.991136734 4407919.15668 0.333035101366 1.00829177715 5.24980246883 -0.339295547441 1.73376251297 
-64.9122487015 -4.47529647213 1604180.17008 408672.846924 -372.731331825 4121625.18416 0.945839350944 2.08936083007 3.37164135271 0.532781855705 2.83967303746 
-64.9813117234 -4.39733388427 1405388.88491 540685.097204 -408.427361859 5122700.50607 4.73226296321 2.29522289813 2.86120904403 0.0274159822988 3.02646949571 
-67.953422566 -6.62296761587 1709796.22604 464091.866385 118.369175447 4046818.92504 3.74750870636 0.877945232619 1.15673768289 -1.0683032543 2.45211446514 
-66.2121542357 -5.53371901553 1821219.07314 287067.14334 469.766071773 4522572.23191 0.319471101553 0.545640433468 0.0345564368572 -0.44407128369 0.648632154824 
-66.4124797672 -5.14368353631 1431857.70675 645018.32125 157.933582655 4892005.88303 0.386237232032 0.787173228259 5.07696768356 -0.866355018561 1.61269805071 
-69.0312174435 -8.48348197381 1748398.76254 305973.085027 164.292454979 2691996.78646 5.83191664193 0.916332983808 1.16902937295 -0.810964068591 2.60921406126 
-65.6853860643 -5.00728743578 1593746.43349 508156.489172 -212.661846199 4315932.62937 2.63250283002 2.11201884874 4.09604433314 0.559951938951 3.05356361559 
-63.5175947341 -3.05770141223 1582574.97713 434600.369978 -74.050204755 2487181.051 2.04205610362 2.24332451578 4.43403944944 0.197130804679 2.59678926941 
-66.1628083645 -5.01608626818 1401606.87015 511366.495585 -132.588893874 3266536.82213 4.57688824942 1.99885327649 3.30333165871 1.11284014122 2.94315398827 
-63.378412166 -2.0504330658 1533157.8387 536839.662925 232.401415952 4935445.86569 3.0745991746 0.940922412596 0.657527937442 -1.07375902772 0.424827837406 
-64.4145618323 -3.02068137918 1686351.81572 396472.616602 212.689310588 4463099.08049 1.95816634542 0.695606011397 5.66590001442 -1.09586932537 1.08129193321 
-66.0249813164 -4.918357278 1486277.25794 491112.75314 -124.600143678 3394634.3782 5.14431614522 2.02708724692 2.5861668826 1.07585084133 2.31925095212 
-67.9059219008 -7.07648856397 1791328.57364 587792.080827 -311.996421545 4787551.59316 1.32514744476 2.0277221317 4.01945844778 0.441049767816 2.44506621787 
-67.1430751713 -6.01725422411 1491997.46656 554550.748419 -75.0225968381 4060440.70456 1.85456707409 2.6030394072 4.39997372943 0.391282624788 3.07753469174 
-68.472400804 -6.13007696799 1528719.12 560508.87727 93.8174083732 4074532.05525 2.94057802308 1.00451777992 5.14828248259 -1.39755161542 1.5877252186 
-64.907003166 -4.19271051838 1524322.08111 470786.197624 466.682460464 5185012.31757 0.604670153154 0.845824474236 0.146474810944 -0.593286389796 0.289108066198 
-66.0642415698 -4.53115669716 1584106.47738 309058.447688 87.3190058232 2625844.386 2.74773099628 0.68784835363 1.48304736169 -1.27231322766 2.74792388008 
-65.9387970003 -5.41026435107 1420793.04536 520798.872863 18.2133398148 1826427.9208 5.31580216079 1.83073775539 1.72506509887 0.647965568068 1.98055901288 
-69.9492493901 -9.14214816834 1885643.99056 409838.61626 -189.373443607 3596211.642 5.40792874705 2.08853689752 4.21485945253 0.794062022475 2.74873540109 
-63.1349024684 -2.22518579725 1527791.18201 433987.341086 -162.51602194 4085016.51294 3.61886629654 2.26457402893 2.40364134958 0.910429091399 2.15314892382 
-63.1960456242 -2.50744788845 1592349.14659 473716.431523 410.678906053 5097464.22733 4.63147924151 1.01272325214 5.97712937344 -0.661575290477 1.22711674482 
-63.4034743489 -2.89597137353 1674912.45374 405958.32222 417.600229941 4669208.13578 5.03263749026 0.884990687684 0.555442349973 -0.364399096563 0.897865492992 
-66.3510083719 -5.52736687323 1476682.18673 429197.990024 351.7683571 4472049.21453 2.32176843995 1.09945088928 6.11468124899 -0.986688073774 0.923319248247 
-66.5591520276 -5.6150471941 1495017.58594 526286.969206 -299.188221727 3506291.10876 4.16414725522 2.49226083931 2.55574524177 -0.464000155055 2.564742955 
-64.3684148318 -3.83273839398 1417106.77734 645123.76006 158.654298149 1496952.77042 6.22284474429 1.27518379727 4.89177828254 -0.154598022046 1.315275123 
-65.6327477688 -4.71369832444 1428114.03417 469349.69567 -162.534917794 4798146.26663 3.23211067865 2.37199077711 2.45262904903 0.824689443891 1.81640700945 
-67.0730434833 -5.79728282235 1738242.38189 379862.928957 -189.817902119 3516219.53362 3.52976957499 2.78855424793 4.22992649579 0.342294547383 0.0287070295659 
-65.9407056338 -5.07792051563 1494001.83158 785761.277156 -71.6425302406 2402773.25823 3.9002220954 1.98899482349 1.73495837992 0.292095118512 1.82267192051 
-65.7128182358 -5.16551510128 1361908.50147 527154.263847 558.082623425 5067237.61086 5.99121943138 0.843149124872 0.376385729426 -0.187133830978 0.535658371008 
-65.2440802005 -2.97441056517 1589139.79705 559717.994034 138.415834779 5104045.63715 5.59180789372 0.762678946131 0.0860224463917 -1.33352533306 1.02500201297 
-65.5478541227 -5.01156122189 1526262.12613 521019.502547 509.249079175 2931655.63529 2.06022151526 1.09500051594 0.128582707421 0.391484755757 0.288623288827 
-64.6672370696 -4.13674723615 1443416.23588 492229.26764 567.453081162 3996389.1982 5.79996562205 0.862940918403 0.0977496454511 0.237628809565 0.792487225733 
-65.7268501205 -4.91068446431 1497999.87297 417651.855255 382.432641081 4543988.71983 4.25271729851 0.883411239303 0.046441320571 -0.88638083065 1.14401535427 
-63.1361221642 -2.63566881738 1487293.61591 524872.880435 -330.018290661 4414257.0896 3.69722178017 2.0862720152 2.48441153991 0.280511262304 1.69807670755 
-65.3548818222 -5.1776343658 1566127.60395 273446.587703 491.268083149 3797567.45636 3.35819277467 0.841442663039 0.276189316555 -0.555106878238 0.683217184828 
-64.3450117942 -3.24004251457 1664285.82631 423955.440746 408.729745927 3053452.64971 4.08413694459 0.568650847203 0.0947349151208 0.697153724819 0.696883609037 
-63.4308629007 -2.77638237127 1575391.62631 509913.588741 -380.582766076 3218617.76277 1.83700801011 2.07850393261 3.02685460642 -0.566138024356 2.29293859557 
-63.8464054678 -3.00528758342 1579125.84625 504367.034569 -390.508433107 4511527.0497 1.11859806544 2.45494493987 2.75464465437 -0.294082610755 2.3204951495 
-66.8626601981 -6.33623741695 1643065.62409 399850.578688 -328.266036976 4742629.89358 3.7671791769 2.38244329463 2.38198058799 0.0890535698106 2.13658125068 
-64.4528906391 -3.34313742 1542093.26573 530744.710348 484.973602105 5121835.53438 1.17719235153 0.571556356423 6.23167406789 0.492668384765 0.761399443838 
-64.3643623188 -3.78306605836 1603203.712 431357.461446 497.053112842 4157980.83556 1.7337228901 0.765113776788 0.494359923759 0.165788281496 0.694797881198 
-64.4472043104 -3.81822791312 1469208.64063 501638.831423 580.151041289 4787861.8993 5.60898293909 0.767391877659 0.0361182692699 0.0195049958836 0.322217335267 
-63.3708267198 -2.72223536207 1495123.00853 555636.896203 -90.4538132314 2838583.9737 1.42019399044 2.25800978522 4.43411745428 0.122642528883 3.13978750237 
-65.8196568214 -5.13907696779 1793940.67021 334086.969361 466.574676456 4574739.63884 0.69856885113 0.56582777074 5.87891130368 0.0128836362342 1.29609290513 
-67.8916795635 -6.96856013408 1603365.88875 449519.67659 319.896691424 4844426.87255 1.00952097767 0.530439785363 0.960091061178 -0.0184305302102 0.882653122751 
-65.8719198134 -5.02044852956 1510581.28185 594564.172921 350.504098257 4379138.0785 2.12370727705 0.74681907015 0.931716852619 -0.0798758363273 0.946223313912 
-64.0251314261 -2.62714891129 1562381.82797 489392.806661 205.292538463 3981195.10134 1.95225560026 0.910585308946 0.738451662724 -1.13453389595 0.496289146463 
-68.2535369419 -7.24337869985 1456267.13522 325993.740815 308.243588857 4042479.06724 0.35094001757 0.569911374009 0.73226016746 -0.969124924947 2.68132987239 
-64.0567651487 -3.46029870495 1360434.69026 556933.188839 -321.557033298 4291517.93953 2.40587378134 2.29126012052 2.55873470239 -0.195629720165 2.67813809117 
-66.1858304566 -4.62751636573 1499957.34593 592278.444751 17.6582754789 3896466.36697 5.93841564238 0.777569263148 1.72506884815 -1.08051400014 1.93211808632 
-67.3763194889 -6.47103475 1530070.94962 693922.939716 -282.722703307 4207860.9934 1.82543928187 2.22208478665 2.20788132793 0.305165954127 1.8870435845 
