#ess=305.047082008 nsamp=1525
#post like m1 m2 tRef dist phase inc lambda beta pol 
-62.0146093724 -2.55578196672 1500020.10617 500013.649658 -37.0006466188 40949.6867398 0.100639602983 0.760262603861 0.756405137454 0.599569526485 1.64776423236 
-62.300495683 -2.4275124722 1499285.167 500217.888224 -31.5114559783 50351.092515 2.10303780344 0.472035759176 0.739008126124 0.597329612003 0.265814557213 
-65.0605385995 -4.68825365498 1499242.74423 500053.416516 -31.1485422257 54197.9034485 2.53943884037 0.2796675838 0.737053406406 0.598140555971 0.687600543285 
-66.6866288746 -6.79253038595 1499940.02843 500003.965491 -32.0393401136 50573.2689426 5.12428622556 0.46215791042 0.73944158548 0.599557427709 0.172850298647 
-63.9196925635 -4.66079691856 1498771.99448 500348.463923 -29.4109485128 29663.9336507 4.56667427329 1.06356387734 0.685955263748 0.652144187675 2.67863129618 
-67.3527876264 -7.89390812896 1497994.07107 500821.493739 -37.7341284761 40957.9789583 3.19876891531 0.761075133525 0.758735106413 0.600509434688 1.63701750888 
-62.778106257 -3.19252160657 1498777.79017 500389.12295 -27.981677467 46281.2984798 5.77785754176 0.648521751593 0.730087376314 0.592226847437 0.638175987294 
-62.4998077192 -3.34442316164 1501808.23277 499366.695899 17.7918251018 32863.923712 0.116718259871 1.15287778444 0.567753180237 0.567802964852 2.35386212262 
-64.2566976684 -4.55161456676 1500549.83834 499697.331958 -31.072388314 48172.0911282 3.83867913438 0.565834111543 0.740236823043 0.59292418972 1.97952343184 
-62.5386933024 -2.59627301223 1500583.94946 499842.162081 -31.8133512859 51256.9784018 2.48077933951 0.438312823628 0.738444682715 0.597901892955 0.652511594468 
-63.5659627081 -2.9296197464 1500060.74252 500181.905945 -31.7576472268 55167.898568 4.21815913651 0.213838793351 0.737803357418 0.598600205833 2.38792482356 
-62.8777121567 -3.1409052221 1500920.83807 499855.348977 -32.6146312819 48448.6060893 0.489099837242 0.54816706381 0.741120876681 0.597046107171 1.83359320438 
-64.6982439969 -5.48830565962 1497482.11333 501165.074152 -13.9915373831 36893.6890207 0.02325870695 1.0108276563 0.723579178425 0.532092276121 0.510951025317 
-62.4950820004 -2.90480613033 1498704.23494 500436.434351 -30.0470202698 46254.5320408 0.838689896774 0.644769675787 0.738080572989 0.591744431943 2.07530990662 
-64.226947017 -4.87416800432 1498803.29748 500620.822414 -31.8607117643 39348.1097201 2.17524432806 0.85548801881 0.755124757095 0.576655760267 0.338930577117 
-64.2249669777 -5.0750332204 1501058.4607 499488.808767 15.9156038755 34947.3658041 4.68624078108 1.12309262297 0.604551407937 0.537051590618 0.705702429616 
-69.3829289707 -9.74256932351 1501263.87092 499355.223748 -30.4296826716 46907.27756 0.878155849552 0.609285255468 0.735822632172 0.594048402462 2.12776188199 
-63.487266367 -4.32938356162 1500209.73345 499955.693419 16.7028031408 32645.4745179 1.64493815537 1.15615218471 0.568297274333 0.573771175544 0.794817348616 
-63.4976494022 -3.37113041349 1499780.38586 500093.429577 -31.7713934379 52699.6307669 4.39293409132 0.361642135642 0.736023665126 0.601103505899 2.56394225525 
-62.8214186979 -3.60021629621 1501527.3561 499429.592013 -18.3491519608 26487.2802121 1.83299055838 1.16626172855 0.621178456883 0.66852089637 2.59858548787 
-62.7460332126 -3.50192399567 1500321.48542 499778.268395 -13.9290153924 33305.5613143 1.96209816763 1.04347812873 0.655555747863 0.616672005786 2.49808697216 
-69.7357216215 -9.77685882931 1499850.98614 499804.8375 -250.2975206 46614.1693953 5.36410991592 2.50275637956 1.26726540381 0.954046749125 0.937014903146 
-65.1723315228 -5.58971155767 1499901.49665 499843.283405 -32.5213604332 45588.52525 0.539831855895 0.651148736566 0.74552585326 0.593464947371 1.88760606876 
-67.62789387 -8.4412184683 1499444.70932 500400.462995 0.543388591309 36688.3553175 3.93047280999 1.05198623764 0.669069509101 0.534795514688 0.639156772307 
-63.7669490165 -3.42684865638 1499625.91202 500272.300594 -31.9290616965 54063.6990753 0.658631724242 0.289251861677 0.738633449632 0.598000577165 1.9761557101 
-65.0995961992 -4.37278767291 1500421.11983 499900.907474 -31.5688150648 55503.6220297 5.96928785524 0.194888024374 0.737814836885 0.597550173229 0.989705597861 
-66.3186662472 -6.70062438393 1498868.07933 500337.679703 -31.5573981266 45706.9974792 1.40310692535 0.630998150068 0.732214465952 0.605343313378 2.7095993771 
-67.0750633824 -7.33453966019 1499816.62256 499899.538772 -289.841024676 33763.1847819 0.482087010977 1.98740361327 1.37134852378 1.08238132347 0.923025631762 
-66.1001100247 -6.12938017124 1500497.30636 499828.574525 -31.3212279445 51441.2744489 3.2428204462 0.425261876076 0.737932028263 0.598003148851 1.39907555896 
-62.6545873042 -3.19024491654 1499634.15137 500156.716351 -31.595512148 42812.8452933 5.31553782046 0.746968757345 0.745846550745 0.586691671276 0.327215380615 
-64.8475216868 -4.06073405495 1500533.90942 499686.762562 -31.1872604808 55355.8448018 5.93056487339 0.183576422777 0.735823763338 0.599388460733 0.937560923977 
-63.8875854641 -4.39290432195 1498486.12664 500519.809399 -34.4759771342 41776.2695564 4.55501990978 0.73425824156 0.73967758001 0.61083580013 2.85885705619 
-68.203377659 -9.0059838536 1497381.78845 501039.48511 -17.0870177502 35965.4326169 1.43113524104 1.02662670253 0.73657263454 0.527833442858 2.0508103395 
-64.6954779055 -5.06024682318 1500237.25971 500096.221991 -34.3886582844 45834.0713379 3.2967376554 0.617913387497 0.744301333443 0.603317865298 1.58789064002 
-62.235944486 -2.72562387888 1500226.81552 499920.353031 -28.1927741553 44266.629831 5.94422534853 0.711900258285 0.726466993546 0.596832456183 0.815759200755 
-61.3816911886 -2.23174844612 1499528.7921 499982.936518 7.48621718741 36301.4105126 1.08319902412 1.09056979657 0.660965723122 0.508891129536 0.606034015572 
-64.8621140306 -5.37405969523 1499520.46548 500205.152443 -34.8553211109 42381.7636232 3.43412038768 0.730892956945 0.752650692187 0.595698592877 1.74463289184 
-64.452855394 -4.10343412094 1500067.95417 500122.850221 -31.1453642996 54147.2221847 1.15671888339 0.286817001876 0.73482497395 0.599622272559 2.44130454887 
