#ess=1683.57017758 nsamp=8417
#post like mchirp eta tRef dist phase inc lambda beta pol 
-7.46209994048 -5.02483645165 46.4798290709 0.242865619537 -0.00491532357564 344.945846262 4.94070215424 2.10923786759 5.66054616205 -0.000660079958812 0.520239785102 
-3.47153772882 -1.12007840799 46.4798257516 0.242865560378 -0.000913643982547 348.194503445 0.0390341092738 1.92964986483 5.6614823377 -0.0432373151595 2.1248379219 
-13.924160253 -11.5397704597 46.4798303728 0.242856853278 -0.00484359099094 409.952230862 0.430769875042 2.00076147153 5.66280131139 0.0921612637538 1.93034713312 
-13.3364860379 -9.90899855869 46.479829309 0.242865984805 -0.0075221456496 832.798452462 0.917098323278 2.81677997137 5.66516799002 -0.0354837269091 1.37603703723 
-6.43941688272 -4.06823441171 46.4798199484 0.242858718833 0.00530302317722 363.67292096 5.95119114554 1.97699497005 5.66239846671 -0.0566414176066 2.32876155901 
-14.6473013904 -12.121173248 46.479821894 0.242837514895 -0.00323467905678 469.398831923 0.0994385884184 2.23684400219 5.66250607518 -0.0439908961722 2.00934275157 
-8.66714611271 -6.31001916259 46.4798276198 0.242858916996 -0.00206982316163 422.55059471 4.93032663875 1.94643584817 5.66106925894 0.0170249259331 0.588808682529 
-5.05117815108 -2.69092437608 46.4798266909 0.242869167428 0.00372806633218 367.755452347 1.60926932291 1.95463256754 5.65973992223 0.000838704506523 0.676965944923 
-5.78072143724 -3.31773012319 46.4798272052 0.24286504376 -0.00226797739148 441.829250976 3.14608541771 2.15027623637 5.66147721526 -0.0103361692757 2.21734360581 
-10.8900053856 -8.19983834611 46.4798189073 0.242867292144 0.00333408979223 616.977570334 3.29500845814 2.40918290276 5.66171059671 -0.0772595013242 1.73346822576 
-9.78407649392 -6.63419745203 46.4798239185 0.242858343635 -0.00939818856231 703.293400377 4.80069432275 2.70546113889 5.66401890299 -0.083106350247 0.473607165866 
-6.34437896078 -3.92589000594 46.4798270144 0.242864117068 0.00563942682762 430.872643247 1.57660892725 2.0726936531 5.66181697206 -0.0657155559258 0.752585814681 
-6.44778045605 -4.11002508174 46.4798291088 0.242863413676 -0.0060961215117 364.995292453 4.80834776712 1.89331536097 5.66182354825 -0.0150721992863 0.757300445509 
-5.78695360422 -3.40993081825 46.4798296945 0.242861614172 0.00270742105685 382.948681883 4.96543320778 1.99385446218 5.65903086706 -0.0069952167011 0.600502259166 
-12.3683493652 -8.69835359847 46.479832919 0.242856706804 0.00494465298659 676.751256739 4.85955110236 2.88865127388 5.66157790368 0.00378233907474 0.770930427449 
-4.58810496454 -2.24468254655 46.4798281554 0.242859049097 0.00874796271669 338.758393955 4.85890188153 1.90747071843 5.65976135909 0.0433143256491 0.60003519333 
-6.62008838393 -4.14992985975 46.4798247378 0.242859859423 0.00439777838884 431.524113403 3.27691966195 2.16080507297 5.66209876295 0.0223936140601 2.02729719309 
-7.69015868645 -5.33561829952 46.479825795 0.242865846217 0.00590124430787 321.02901396 6.26218299278 1.93765223129 5.66630438648 0.0442160640589 2.24238963704 
-8.97929836219 -6.64515546123 46.4798242255 0.242866176467 -0.00273181541718 324.832053973 3.14299398661 1.87082235796 5.66667002374 -0.0864117835623 2.07643817206 
-10.3733908984 -7.77491591683 46.4798261159 0.242853932945 -0.00305411409666 449.062497683 3.34715977429 2.3222646936 5.66206707241 0.000456842713257 2.07355023482 
-9.38162455841 -6.58664784639 46.4798233295 0.24286601366 0.00739714699416 572.802160452 0.526046340728 2.49739258368 5.6627506485 0.0274689762398 1.53722383899 
-8.17842514055 -4.83052378616 46.4798273088 0.24286473608 0.00544031444415 641.176198962 5.34680239812 2.78873750141 5.66121673371 0.0363481737397 0.058034563835 
-13.2281613282 -10.8932466545 46.4798301584 0.2428585634 -8.95861780255e-05 351.524954509 0.158864339863 1.87686940657 5.65834451612 -0.0723441569568 2.07677989726 
-8.54879721394 -5.01171023475 46.4798258194 0.242866051173 0.00324445785775 660.673877486 2.44190723607 2.85147835719 5.662282771 0.0408439964299 2.95294510752 
-5.69833129087 -3.28780904685 46.4798224501 0.242867622086 0.000275389258371 412.353335947 1.39502156888 2.05695167036 5.66191074202 0.0730771628881 0.682238108434 
-6.29946536783 -3.77880385969 46.4798261695 0.24286890789 0.0054125247892 489.508923534 0.128834730189 2.23022224472 5.66228570406 0.0365906281364 2.09282825242 
-9.54772429603 -6.20946341723 46.4798301525 0.242868046408 -0.0069630672863 668.310279334 5.74820333878 2.7853783753 5.66133462709 -0.0137648384266 2.98273567315 
-8.894730475 -6.46422220268 46.4798218835 0.242867149533 -0.00201584289898 405.160892544 5.8951424822 2.09690406609 5.65966069076 0.0319173794736 2.44639027788 
-11.5941676059 -9.07487990391 46.4798252552 0.242871250218 0.00521122488352 553.378182411 5.1862829174 2.22906325277 5.65956084761 -0.0196533445429 0.174224073148 
