#ess=136.690110349 nsamp=683
#post like m1 m2 tRef dist phase inc lambda beta pol 
-66.6223184942 -6.03278642934 1498689.33571 500350.787952 44.8712322362 47690.1757342 0.530229676814 0.912032318747 1.7279638869 -1.33645992912 2.01212415897 
-67.2689166201 -7.88804519683 1500465.48538 500145.849049 -364.294717812 56238.0798575 4.47068907477 2.35631325832 2.95359522357 -0.514800930224 2.47311617868 
-67.4725357088 -7.50281450205 1499441.65918 500556.911656 -376.289991941 76493.5991036 0.808204516489 2.75087943621 2.94842121272 -0.458189321398 2.44282000062 
-70.2943657007 -8.38752226887 1498896.88046 500460.348882 94.2812953226 79401.5904904 1.51527025617 0.296364746177 1.18810461842 -1.40152777522 1.28068059799 
-62.5169600317 -1.70376501663 1500851.01415 499825.404971 41.075134579 48648.9545305 2.06203308746 0.885219120956 1.79793468961 -1.37989869666 0.468572149046 
-64.50258872 -3.62750827777 1502545.91713 499195.06475 46.5791175911 50549.8955167 0.752631664474 0.860792306247 1.74193925432 -1.3877550055 2.10500731219 
-64.8439638038 -3.93980006757 1498397.17147 500563.644733 48.6076460926 51276.0647215 0.851270047901 0.848528682681 1.7315151654 -1.39113575087 2.12572370941 
-67.108867445 -6.11011751398 1497947.71579 500669.785212 48.5614634988 51320.0751343 2.47629659946 0.851507003631 1.74655546806 -1.4079483224 0.584760392606 
-63.1219592618 -3.82207494619 1497548.31331 501095.226618 -358.189845374 48794.3578029 1.73761730515 2.23944018714 3.01830429725 -0.554081411744 2.32096333738 
-65.7847326813 -4.6548092583 1498968.8039 500377.137065 82.1612031087 66682.7427892 2.22367938543 0.609246967385 1.36318170747 -1.38273979849 2.37138839091 
-71.2324230055 -10.7245658968 1498787.05208 500659.412943 -376.534712533 80325.6356357 4.30968981693 2.91739637985 2.95696066582 -0.458387976556 2.06163972515 
-63.3323569281 -4.06942901673 1499245.18525 500601.934373 -334.839474879 40908.5701423 4.05314335364 2.15050460404 2.86506381885 -0.595765997883 1.07007117404 
-64.9367983894 -5.41875201702 1498474.68218 500818.872478 -372.384537469 66118.6304233 5.27552148748 2.49843086542 2.92046904982 -0.463273998852 1.28163500884 
-66.7455881917 -5.43422189134 1500202.58832 499868.332113 96.4264151357 68225.7703863 3.49798942152 0.629752289194 1.10894852799 -1.41873181514 0.0930542426066 
-67.6049150437 -8.2134545396 1501935.79245 499792.201157 -367.080952579 59388.1975086 4.03174933821 2.38570412098 2.89092522816 -0.477948587994 2.79435522105 
-68.8153834714 -9.2895835638 1500439.98969 500248.471665 -374.018605385 65477.6436468 2.56723597322 2.49758723694 2.97745882067 -0.480338161655 0.797700689883 
-68.2980566055 -9.00784083904 1500517.20224 499919.285499 -351.799261314 46006.633388 1.96626650101 2.20993545381 2.99469990065 -0.575101957759 2.39803764543 
-67.2347234982 -7.47991651535 1498155.69105 500960.07493 -378.359017779 73738.7438798 2.9537892508 2.65158679269 2.95630742858 -0.451673688741 0.1992637941 
-65.3058653981 -4.57868733583 1498786.9825 500384.466394 42.6030785512 48500.681836 0.517875315895 0.894112379342 1.76859410565 -1.36408183979 2.03772812804 
-64.0849404356 -4.72697386896 1498764.47453 500864.469873 -359.076913375 54961.1960841 4.47954051142 2.33477200807 2.89252033865 -0.511041008016 2.68686246198 
-64.7872642536 -3.78871196992 1499343.91582 500214.232712 49.0958092601 51879.0146414 2.4816231485 0.841483524605 1.73760426235 -1.40644831878 0.575853916193 
-68.7552371094 -9.20220996667 1500016.09143 500102.1071 -373.652732374 66307.595964 4.11055704629 2.5189936775 2.96902838454 -0.477724440433 2.40223981032 
-68.9445171844 -7.49915170227 1499517.85635 500165.563579 47.3830820647 48325.0423987 1.03314123863 0.915547591654 1.88889090345 -1.47221850216 2.15455621172 
-64.4649038163 -3.5889236498 1500695.95011 499805.92304 80.8585238341 62110.9932686 2.02183325854 0.708035324885 1.39740608089 -1.3571135601 2.20795648735 
-67.3396932922 -6.18612220749 1496999.16716 501201.773655 59.4145073538 55232.0569225 6.16558739598 0.799412577787 1.6191834738 -1.42449475235 0.766420956074 
-65.4884981746 -6.1887462908 1499295.19151 500247.81459 -348.371021907 46212.2736195 0.449310197576 2.2220887293 2.95326444613 -0.575943770607 0.915715281172 
-69.3982411964 -6.19282311184 1498501.69215 500661.524142 91.4666470463 82498.9230126 1.41006304506 0.0769971559615 1.23686643864 -1.39531427354 1.25550078209 
-63.4549586244 -4.16060401691 1499270.89116 500569.769212 -347.595955475 47466.111046 0.319960937286 2.23296306945 2.87976272485 -0.553196706933 1.08464952981 
-66.5836603191 -5.61366156075 1501419.56824 499595.439521 55.6313104614 55103.8485151 1.17342196435 0.790342333688 1.64755409448 -1.39318922784 2.21698314868 
-64.8219058433 -5.46872536547 1500619.77087 500023.498034 -361.580963671 53287.4867302 1.54821936519 2.31492699477 2.98588094135 -0.5358118807 2.37867713185 
-66.0299837528 -4.67007122352 1500779.9623 499792.192561 90.1430298103 70374.536726 3.03532632592 0.555852530909 1.22005710393 -1.40899541358 2.94823758081 
-63.1029227823 -2.0424375023 1500833.97437 499707.01144 52.1198944538 52426.8532151 2.66077838454 0.837605151431 1.70574313198 -1.41586068168 0.64771294013 
-67.5475281785 -6.34874555195 1500023.12673 500171.290767 45.0797551976 49975.7162257 0.847657892086 0.872997351326 1.84639715353 -1.44006020384 2.13694047446 
-66.7949032352 -5.73459518503 1500316.25914 499739.071959 46.5321787173 50489.5787657 2.42370959165 0.86390880977 1.78217239215 -1.41943815588 0.575903007355 
-67.8699029953 -6.45852674637 1499157.55027 500306.591334 92.7752917594 73284.3918344 0.103820180197 0.490067604997 1.21488247655 -1.39841363944 3.05268538448 
-65.3960333536 -6.05017715634 1497135.07233 501291.851712 -361.984196394 53362.3185329 1.53810108177 2.30804539612 2.99824575697 -0.533717609945 2.34416606472 
-66.0462222224 -6.74108231621 1499697.35729 500253.070158 -347.033204199 47404.3298368 5.10818840528 2.24022743861 2.8987431623 -0.561901770619 2.59983083484 
-62.0430764272 -2.75078884279 1498635.84843 500944.689826 -345.689741561 45697.4177144 5.20452496781 2.21325717523 2.91429069864 -0.573246984127 2.565869768 
-66.2917201899 -5.55506080732 1500702.62906 499801.135482 70.9327686286 57527.0475249 1.58561571323 0.776523373382 1.49660171243 -1.34261258589 2.12569301329 
-65.0142642507 -3.85102070193 1500679.49164 499774.842916 78.082949144 65387.8037004 0.568543799046 0.6311429507 1.39183621788 -1.39453292913 0.860604952008 
-65.3391564684 -4.36352427473 1500451.88908 499996.93727 43.1759835789 49830.2030008 0.657940005957 0.866948170692 1.80904605115 -1.4062754902 2.08494886728 
-67.1439721257 -5.80289739574 1497883.14905 500832.155421 78.6925380584 61468.9312523 5.59371393374 0.721136642782 1.33215889533 -1.43920027962 2.75599783699 
-71.1643401394 -10.1184759429 1500347.8602 499758.86475 47.4492331253 50965.624352 2.47117399149 0.861606099458 1.76715998651 -1.41690386108 0.602677173902 
-64.6820729794 -3.93962005508 1500638.32843 499829.553703 35.5012106731 46830.389916 1.80693370957 0.909723870445 1.84164751966 -1.36976493217 0.420188098917 
-65.5865850298 -4.41456065717 1499839.45428 500171.770858 60.7177629134 56175.5596206 6.23224611109 0.785856500764 1.5952686007 -1.42526676881 0.797729917235 
-67.4692269121 -8.22277283756 1500284.95908 500207.674237 -344.711847868 38789.9190453 2.42903215977 2.10214986642 3.08862509487 -0.615470865444 2.25695570068 
-62.636594392 -3.38639529911 1498079.7257 501010.858452 -334.62147342 35715.637505 4.37794373578 2.06917497911 3.06367330275 -0.645964877733 0.745010238972 
-69.3795662691 -9.71176077815 1499056.14446 500852.195185 -376.05627526 70606.1664563 4.08104973235 2.59793046738 2.96697191134 -0.466065951359 2.32436929861 
-68.7117356606 -7.30114586646 1500132.75439 500160.172758 72.4219970379 57958.8282088 0.609531994646 0.779191185268 1.40123059408 -1.45551521856 1.11476802914 
-64.9923731393 -4.08496648725 1498827.37357 500529.532276 58.6182449726 54357.5348953 4.39201898901 0.812406955003 1.61791909431 -1.38560431006 2.19705911161 
-69.6616621684 -7.69247808459 1498784.60741 500342.3967 89.6267856037 79399.4193239 3.9861601853 0.267809038595 1.26262022096 -1.39526577327 0.752356289809 
-71.2893299271 -12.016050469 1497770.91642 501254.384227 -341.617281619 43282.6026923 0.671834046103 2.17516848429 2.90885429429 -0.585994427065 0.993041594267 
-65.7217992065 -4.32301163825 1500569.12568 499801.253341 64.5783361258 54716.8349282 1.82688338893 0.824563325523 1.53110349384 -1.4592217687 2.54646401944 
-62.8423811765 -2.10377954715 1500355.88608 499815.712789 35.8769727518 46953.692413 1.80243284754 0.908260900956 1.84151848124 -1.36878943455 0.406686257195 
-64.9987328421 -3.88223625848 1500178.52606 499991.837057 69.628183419 60317.8720428 0.246211951282 0.718883810084 1.48734761153 -1.40538887365 0.819505256602 
-64.6208480354 -3.76392565074 1500014.23814 500213.326119 64.9918618727 57004.7559427 1.46188741425 0.772462531999 1.54755147829 -1.36792334752 2.20240947821 
-67.7446185921 -6.4380204961 1499810.00849 500232.347012 85.7077941748 67034.4992745 5.9311234129 0.622841833802 1.26344081573 -1.41644857907 2.85100856196 
-65.7346252291 -6.47528223006 1499157.95961 500803.158726 -335.085603512 40880.5168264 4.02448899845 2.14748479737 2.86334956107 -0.592868960572 1.08276651614 
-65.1294188307 -4.3813677539 1499896.33814 500044.327275 37.6248601063 47069.1017397 1.87345772095 0.908549669006 1.82513932884 -1.37073025119 0.413991203252 
-65.217943065 -5.61613871035 1499090.8346 500534.750138 -371.395366806 67587.069048 0.849907549042 2.55215258478 2.94432183907 -0.479013338997 2.61937636344 
-63.9621456928 -3.15810934897 1500334.44619 499922.862296 64.6084584787 56241.2436526 4.54939812045 0.786702428248 1.55156301826 -1.35992570216 2.1649479055 
-66.7538081362 -4.91123242234 1499858.29323 500003.551216 90.9553632466 78839.7036209 1.12025532534 0.294672422115 1.25291167901 -1.38920415501 0.977798427457 
-69.9250225203 -10.4490383787 1500462.26707 500196.871353 -369.266529208 63449.658406 2.37153019887 2.46115825908 2.91061153492 -0.474558810677 1.19686331921 
-73.7939103624 -12.8311677975 1500448.75329 500336.280279 60.0099678064 57028.9965083 1.3445641838 0.761332586157 1.59651113456 -1.38629511937 2.24351529973 
-65.8475093747 -4.73788298486 1500866.35435 499698.760652 59.7857170189 55525.0610694 6.15594573377 0.794348187659 1.60358570525 -1.41717242741 0.756202834437 
-68.629886043 -7.08440509863 1499976.67577 499959.32621 96.8179603018 76958.9333861 3.80510778129 0.393772472033 1.19141944145 -1.38574839324 0.321327927791 
-64.220983147 -4.91152048612 1497957.51141 501018.247085 -348.215542236 47454.8104466 1.95993507845 2.24117147261 2.92368204887 -0.566967553163 2.55023695213 
-69.0773982937 -7.85317264538 1497984.66492 500943.061924 57.4772647642 55000.5996508 2.99162742805 0.801672079153 1.65283078273 -1.4348202748 0.783626239343 
-68.5601917237 -6.918836636 1499324.80048 500207.612851 93.1069634225 76809.1738665 0.241128455803 0.384346349338 1.20531899459 -1.39887896639 0.0387039971655 
-67.0913595945 -7.44075685169 1499238.32726 500661.969946 -374.210669124 69568.6374898 5.5179919904 2.58663182942 2.95281328697 -0.469063290108 0.966046009116 
-65.7241395071 -4.90079828835 1499036.46046 500514.690966 59.3393942564 54196.7642193 5.94859402544 0.814424273734 1.60422382679 -1.36951570775 0.599315824728 
-62.8132675667 -3.52188739163 1499780.25928 500264.449308 -350.044653366 45518.3292687 0.471587270067 2.2067925159 2.99100016148 -0.58015522598 0.824564782426 
-64.4549822383 -4.99598312663 1499358.34311 500419.391623 -366.98135326 60928.0586692 1.16349488532 2.43612720123 2.94629910261 -0.499953507833 2.50963003455 
-66.1671663972 -5.11795804865 1498072.97815 500698.010194 59.1624275285 55633.8386719 4.51052089989 0.793026737081 1.61775752124 -1.4072848041 2.27842478337 
-68.3793124234 -7.67877903738 1499946.71596 500112.56598 71.4598332555 56524.3658148 1.64358722001 0.796938937681 1.49541469601 -1.33889316823 2.1667438261 
-64.3529172237 -4.93285772722 1499658.4995 500377.37957 -366.43965005 60019.1367469 5.7167926926 2.40697716152 2.91565697506 -0.489165991213 1.11757933041 
-66.0112555265 -6.70135293878 1498568.65993 500959.646477 -355.450524779 51840.1002119 3.01746164481 2.27906516107 2.86922946006 -0.515248798717 1.1692776254 
-70.525099673 -8.31406562612 1497855.03331 500600.026843 89.9342455469 80371.4857696 3.60133240895 0.204487772687 1.26755254981 -1.39117283789 0.351145719404 
-66.399549158 -5.33599312918 1499373.4049 500362.431477 91.7218311604 67980.3008591 0.872636282024 0.613750388555 1.27435742519 -1.37092103374 0.683040957025 
-68.0664387986 -6.73393810913 1500439.9132 500073.12859 85.5053486656 71316.0258096 4.04911943447 0.514885827663 1.30714242561 -1.39237255314 0.951111912753 
-64.5124186192 -5.148403853 1500723.66183 499991.570496 -365.145304339 55039.5157392 1.4204520993 2.33482025103 2.98809964815 -0.522374798667 2.34900185321 
-72.0432668674 -11.6164628372 1499784.79263 500210.119176 -376.927027962 80369.8191302 4.86945505167 2.89852691087 2.94507744458 -0.455365860685 1.49651860204 
-73.6561065316 -11.7163255911 1500976.81247 499520.862229 96.3553251419 80317.4290884 5.36982299347 0.255949726403 1.20446245979 -1.38172729177 1.89707431966 
-71.3259673086 -9.74794617441 1499563.83766 500380.711867 89.6160924383 76499.6078714 3.99268958697 0.387082690442 1.26614462154 -1.38866677834 0.750650760517 
-65.2353786532 -4.10358620033 1499561.02053 500179.01528 55.4438346453 53538.6131087 2.82364633377 0.825195288662 1.67028562074 -1.42493439183 0.692731098155 
-67.2225161243 -5.90098265052 1498715.62429 500617.613174 91.5514615503 72493.0370182 5.56852993726 0.501057876482 1.25416377885 -1.38580544085 2.25922573139 
-70.5025426121 -9.65034716576 1495647.59577 501960.477846 -376.93307867 81941.7962661 0.961535793845 2.98351150879 2.95792125445 -0.455641477165 2.23541317796 
-67.4166724825 -5.51636018912 1499624.34937 500217.75912 93.9748988785 79565.068195 6.12275674484 0.28365942148 1.21207636424 -1.39291820143 2.74301954797 
-66.3947403528 -5.587739932 1500153.54882 499929.487898 64.7561603974 56779.0765144 1.38336129125 0.777917522795 1.55083279721 -1.35868730402 2.13667640069 
-70.6611174862 -9.45406248386 1500881.29327 499612.163887 58.7169820781 54960.2947533 3.02754604048 0.798149410508 1.628834375 -1.43207477991 0.7924088948 
-67.6103367111 -6.69309548545 1499510.36805 500107.256534 77.5887793295 61464.0450191 5.0895898528 0.712238524361 1.4263913875 -1.36692888249 2.24877900895 
-63.6496311399 -3.10524162045 1500588.49339 499807.934116 48.5809881112 48788.8820887 0.65501920756 0.897368321242 1.68480900243 -1.3224719679 2.0178595035 
-67.1701983731 -6.80177855975 1498653.94199 500710.780239 -376.526838912 79523.427968 2.03112970815 2.88278309502 2.95848505715 -0.461058479206 1.20565900576 
-66.9081399068 -5.909357536 1500152.1955 499808.852016 61.7515477616 56658.9018248 2.99048207346 0.77544606033 1.58025985161 -1.3957247209 0.683808065878 
-64.7304817733 -3.79170048476 1499365.56045 500198.265959 58.9254297061 54833.2158332 1.27144439946 0.800191542705 1.61460239011 -1.38930565311 2.20639098215 
-62.4406017181 -1.6923067352 1500545.32761 499777.905958 35.55504143 46825.6260143 1.8080536645 0.909148093577 1.84698208968 -1.37089454586 0.418271176641 
-70.4481444654 -8.40454915719 1498661.53352 500703.209834 94.8580228484 80433.9256027 5.5388038165 0.24945684879 1.19225421094 -1.3960396933 2.13169207439 
-66.3932240029 -4.56190750562 1498952.40621 500279.976046 55.7825591615 49293.3312252 4.63934444624 0.91390779619 1.7774700473 -1.50376647555 2.3368175582 
-67.7220144116 -6.94092457381 1499635.781 500316.02749 -377.578609082 81554.697894 1.7190078562 2.97195628366 2.95265215709 -0.454475017291 1.47361991098 
-67.2456618411 -6.3114914085 1499598.78323 500050.911541 71.5897798551 60131.218454 0.166802629244 0.72895175354 1.48205357064 -1.37423704234 0.676883027089 
-63.2710626317 -3.89394012472 1498969.70351 500596.387039 -359.819416793 55022.2199017 3.01732998312 2.34680884939 2.93567305874 -0.524873282364 0.972057886929 
-71.9255274919 -10.78183024 1498702.12267 500130.330348 106.77724821 70425.0760792 1.10338869939 0.61408700647 1.07266351731 -1.38675741765 0.429266820927 
-70.4021949431 -8.68751982908 1497117.04474 500826.055646 92.3702049181 77526.059 1.83471122153 0.353707108594 1.22507764719 -1.39788403791 1.65211600023 
-70.1895775444 -9.15942497685 1499189.54966 500334.720424 79.9872003109 65042.6347487 0.447065533696 0.646511699157 1.39181660027 -1.37327820308 0.662888815067 
-68.6450858875 -6.82183860429 1498268.06195 500656.540878 92.2404198227 78504.8226828 1.93092772532 0.312402719244 1.23006637825 -1.39587874509 1.75324979218 
-64.8756261049 -3.75112305878 1498487.07983 500421.414205 59.9701297827 54995.601201 1.4670619925 0.805065100256 1.61157298848 -1.42105972168 2.33998943511 
-66.119874706 -5.28748181002 1497714.42175 500869.062225 68.581019532 57859.7192822 1.56955766556 0.763849829877 1.51896624821 -1.36097005175 2.18424904574 
-64.3738703668 -3.52083312604 1500756.35824 499823.899024 63.673853826 56528.4710714 4.55417365652 0.78060074522 1.5597485217 -1.36888430246 2.19909259844 
-67.1518589533 -5.10171221406 1498844.32089 500385.398033 90.1460019809 79869.4922403 0.910363796429 0.243729760214 1.25649076485 -1.39324718055 0.797312568927 
-70.3161167049 -7.34139683819 1500496.67461 499980.117452 94.1742820997 82703.2279927 3.59382821006 0.0942208585573 1.21210907958 -1.39004254332 0.203533871082 
-69.2089499913 -9.9472262034 1498586.5051 500779.579636 -336.110433891 41949.8991598 3.93711285426 2.16104529622 2.85409252117 -0.583659989606 1.11320960058 
-70.9314155394 -9.58329019707 1497483.46503 501027.256153 84.1725065853 70785.1556536 2.38292845247 0.514197207012 1.33032763314 -1.39496319358 2.46959590171 
-65.8068776099 -6.54410848051 1500750.92097 499891.447519 -350.776497153 42641.2018346 3.69928322164 2.15646900102 3.05824394583 -0.590316195948 0.711583802727 
-68.4907776128 -5.98913053662 1499940.74026 500208.341449 91.3988944304 81536.7305162 1.81762710961 0.153559270579 1.24312951681 -1.39237233245 1.66471413844 
